id_registro,data,id_campanha,impressoes,cliques,conversoes,custo
2219,2025-07-04,13,910,10867,10454,8620.05
2220,2025-05-21,21,2679,13363,10383,3273.84
2221,2025-02-11,52,43167,799,694,4026.54
2222,2026-01-25,32,52950,9991,1333,3167.59
2223,2026-01-15,43,13666,7850,6015,3494.48
2224,2025-03-07,13,19264,9997,8520,7892.29
2225,2025-03-31,55,66643,12909,520,1194.36
2226,2025-09-19,6,39998,13105,11027,8966.93
2227,2026-01-19,30,22527,14382,7311,8597.71
2228,2025-05-30,43,71366,7949,1973,2228.04
2229,2025-02-07,49,12222,2842,432,3942.3
2230,2025-09-13,2,21502,11777,5349,8128.7
2231,2026-01-17,18,29385,12605,11782,2355.78
2232,2025-07-21,58,16634,7853,5451,1265.02
2233,2025-11-06,41,64982,8807,1481,7170.09
2234,2025-09-08,56,29834,5502,4718,6908.72
2235,2025-10-06,5,45487,9891,6176,8196.0
2236,2025-09-10,48,50523,12222,10713,5796.81
2237,2025-12-05,55,57773,9256,3823,2050.78
2238,2025-02-23,19,11992,1945,228,847.8
2239,2025-08-03,38,25162,12183,12199,8480.97
2240,2025-04-14,24,17200,9435,5134,8588.91
2241,2025-06-09,48,720,9502,5092,603.87
2242,2025-07-18,13,51375,8825,6941,2910.8
2243,2025-02-23,52,17055,6030,4257,5990.5
2244,2025-02-13,15,14470,9729,6476,132.24
2245,2026-01-04,30,41909,14015,2370,7354.52
2246,2025-05-15,54,29192,4913,4094,6135.83
2247,2025-07-10,39,37644,2465,597,6736.19
2248,2025-02-20,52,5001,13962,9812,2915.25
2249,2025-09-29,45,16682,8280,4480,8971.8
2250,2026-01-05,37,63189,11625,10339,7466.75
2251,2025-10-02,19,49875,8160,481,8831.23
2252,2025-12-27,10,28105,5508,1843,6318.65
2253,2025-09-22,60,23964,911,877,4413.17
2254,2025-07-01,20,21365,6469,176,4954.09
2255,2025-03-28,28,62552,5578,2853,6831.54
2256,2025-08-16,5,69685,6457,5953,2583.21
2257,2025-04-22,60,26071,11459,8978,3574.26
2258,2026-01-23,21,76572,2194,221,7655.8
2259,2025-09-25,20,60469,11675,10725,1515.07
2260,2025-10-06,29,63734,2303,1192,8080.1
2261,2025-02-15,14,26144,3486,3011,5878.58
2262,2026-01-19,47,75955,5984,835,6120.94
2263,2025-09-30,10,49855,14114,6997,6131.04
2264,2025-08-17,60,7883,2806,393,3232.48
2265,2025-06-15,12,7377,7813,961,8823.48
2266,2025-12-27,22,78277,10701,7107,8729.06
2267,2026-01-13,47,53452,10322,4014,354.24
2268,2025-07-08,26,64545,3996,1239,6207.46
2269,2026-01-04,42,49700,2876,2833,8920.92
2270,2025-08-26,43,12245,11039,7596,7790.82
2271,2025-04-12,25,36573,10704,10360,5896.1
2272,2025-11-24,1,16228,6068,955,789.6
2273,2025-08-12,42,67313,8065,1842,256.09
2274,2025-03-03,37,63348,9437,4484,6258.85
2275,2025-11-15,51,78209,1599,370,3486.44
2276,2025-11-05,45,57340,10611,4888,5164.24
2277,2025-02-11,21,8822,1679,1461,8184.48
2278,2026-01-20,35,24733,13078,6640,7325.17
2279,2025-09-16,26,73383,373,274,7062.1
2280,2025-08-14,32,8879,8734,8501,7542.44
2281,2025-09-01,46,16764,8880,3399,8692.85
2282,2025-02-20,8,24180,14756,14123,5411.97
2283,2026-01-30,1,73208,2998,1831,7214.59
2284,2025-02-03,3,17384,2065,844,5891.13
2285,2025-07-26,36,34154,1488,71,807.26
2286,2025-12-29,33,39635,2093,1489,8698.17
2287,2025-03-24,28,511,2861,1017,2740.37
2288,2025-07-13,58,38956,8560,7289,1301.7
2289,2025-09-14,45,41517,8085,4281,8201.51
2290,2025-03-15,39,71044,5819,4182,1928.06
2291,2025-04-26,43,6363,1672,485,378.77
2292,2025-04-19,20,28708,2371,549,5439.19
2293,2025-10-17,38,47563,3589,1136,1200.0
2294,2025-04-27,28,10246,10245,9008,2331.96
2295,2025-02-24,42,21906,6305,3277,4131.81
2296,2025-07-20,44,56250,4214,1173,4846.34
2297,2025-11-02,41,35810,1206,394,6444.28
2298,2025-08-18,43,67533,9284,2687,3806.19
2299,2025-08-17,21,57336,2564,1552,281.89
2300,2025-04-08,16,10661,9939,4425,1165.36
2301,2025-12-21,44,72375,1852,833,640.34
2302,2025-03-21,6,48055,10538,5464,7013.74
2303,2025-08-17,56,30091,2447,1120,138.28
2304,2025-11-04,15,50128,6229,860,7055.47
2305,2025-08-17,12,69506,2073,1255,5320.0
2306,2025-09-27,32,13022,13268,8666,3172.66
2307,2025-10-26,56,37461,9424,9036,2475.93
2308,2025-04-30,58,6786,1673,349,2896.07
2309,2025-03-20,25,24181,12368,5655,7264.46
2310,2025-10-28,51,70188,11155,9038,5371.82
2311,2025-05-15,26,63003,13970,9704,1191.77
2312,2025-04-18,44,67814,205,182,1441.65
2313,2025-08-17,10,50150,2120,1095,523.14
2314,2025-12-14,41,49016,11935,11591,7008.88
2315,2025-05-10,39,55320,11161,7500,1688.79
2316,2026-01-31,52,61928,5849,4114,2617.04
2317,2025-06-04,34,30484,7058,2500,5738.94
2318,2025-06-25,20,53782,1474,640,7614.95
2319,2025-09-12,6,10552,10448,3932,8506.56
2320,2025-02-06,37,8025,2755,346,6703.51
2321,2025-11-02,60,65098,9129,175,8661.39
2322,2025-08-26,44,67174,6996,5986,1271.03
2323,2026-01-31,33,70283,8206,2042,3678.97
2324,2026-01-21,13,1455,10147,6962,6338.2
2325,2025-06-02,23,32511,12332,12107,5967.51
2326,2025-11-23,57,69720,13539,11207,5502.28
2327,2025-05-16,29,22589,10001,8577,8139.0
2328,2025-11-02,5,48610,2914,546,4647.48
2329,2025-02-22,28,65447,884,388,1575.83
2330,2025-07-08,22,33237,1905,1703,4875.12
2331,2025-10-27,55,15948,12606,4752,2727.64
2332,2025-05-02,17,28426,4859,18,6655.33
2333,2026-01-14,26,29003,9369,4994,8365.53
2334,2025-07-18,33,5143,10584,7586,8037.82
2335,2025-08-02,32,8036,13949,5828,102.73
2336,2026-01-19,22,39605,7592,2899,1009.12
2337,2026-02-02,57,24900,5779,3293,3223.06
2338,2025-03-19,28,64993,1710,404,808.46
2339,2025-11-05,58,20647,8476,6729,1158.39
2340,2025-09-03,1,20898,8035,6303,5926.87
2341,2025-08-12,31,52320,3754,1533,2728.6
2342,2025-10-19,58,24378,7067,4394,7313.32
2343,2025-12-20,29,58087,1830,331,1301.88
2344,2025-12-20,28,1261,12290,5885,7958.01
2345,2025-10-12,13,15005,11669,3105,2599.85
2346,2025-03-25,26,55688,2240,1356,8113.93
2347,2025-07-08,43,26582,2676,1963,8639.3
2348,2025-12-13,8,55693,4404,4006,4973.61
2349,2025-07-22,44,17203,13154,5322,6772.25
2350,2025-07-03,57,52912,12835,8222,6547.65
2351,2025-03-14,54,51467,12205,2153,1032.11
2352,2025-07-18,51,3272,1817,258,1442.1
2353,2025-11-15,1,31499,8242,852,6120.88
2354,2025-11-08,28,78761,5655,65,3937.24
2355,2025-03-05,19,64191,4792,676,6860.05
2356,2025-02-09,40,20487,4109,1530,2282.73
2357,2026-02-03,8,35041,12612,11484,2263.82
2358,2025-12-23,28,26506,13494,7764,6372.83
2359,2025-12-16,7,66341,13320,10012,1671.63
2360,2025-06-20,38,19993,14056,3758,1128.13
2361,2025-07-25,3,36395,6624,1574,8365.43
2362,2025-12-27,2,26667,7034,744,7785.93
2363,2025-03-17,27,69309,6281,2510,6316.42
2364,2025-02-08,15,44563,3841,1745,4338.8
2365,2025-08-21,28,7270,8403,4985,1034.99
2366,2025-07-15,18,46509,6006,5829,3791.76
2367,2025-11-20,58,6733,5290,1488,415.96
2368,2025-08-20,43,42657,904,217,2603.59
2369,2025-11-18,59,79998,4640,825,3906.62
2370,2026-01-19,32,48155,4183,2738,2773.99
2371,2025-09-04,43,2290,1637,1398,4988.33
2372,2025-12-13,9,43912,14172,5907,6684.56
2373,2025-10-26,48,77689,5970,4332,5462.19
2374,2025-03-15,42,36668,3953,860,5279.73
2375,2025-03-03,57,14441,1479,267,5684.55
2376,2025-12-25,8,5879,9910,9610,8716.56
2377,2025-08-07,42,25460,14534,3160,6356.71
2378,2025-10-10,5,72141,1666,1267,3118.94
2379,2025-12-05,31,26976,11934,8741,6500.89
2380,2025-08-19,9,25627,767,428,4976.94
2381,2025-04-03,58,73945,4187,2845,8059.47
2382,2025-05-24,41,15891,7397,3572,655.99
2383,2025-05-08,34,66543,6914,6478,245.78
2384,2025-03-11,18,17399,9866,4745,456.73
2385,2025-08-08,4,25428,9326,6512,4480.48
2386,2025-07-08,56,67803,8773,1228,1531.39
2387,2025-07-22,33,50851,12349,9215,7025.38
2388,2025-10-31,39,36085,6617,1695,1697.39
2389,2025-08-28,37,29048,2671,2425,6285.66
2390,2025-07-10,60,67713,14454,7461,4559.17
2391,2025-06-28,34,34425,11855,4971,7679.65
2392,2025-03-26,46,35694,4905,4523,1115.98
2393,2025-05-13,3,70435,3718,975,2662.0
2394,2025-08-06,10,36906,10529,2178,2470.39
2395,2025-11-24,4,33137,13003,3440,4834.62
2396,2026-01-12,42,46042,72,80,5466.18
2397,2025-06-29,21,11411,6097,5779,7961.68
2398,2025-05-07,47,18012,4376,3345,8090.11
2399,2026-01-18,21,8005,4881,85,7424.19
2400,2025-11-15,47,37159,3642,723,2341.09
2401,2025-09-29,35,76949,306,54,6517.29
2402,2026-02-02,25,34230,11324,10260,5727.03
2403,2025-03-26,14,58458,9075,3614,2952.15
2404,2025-07-02,38,52334,3391,637,4042.2
2405,2025-09-08,47,57372,12007,6039,1377.59
2406,2026-01-03,6,65506,7898,1486,4161.54
2407,2025-11-04,56,23583,13412,3094,5148.44
2408,2026-01-12,12,37468,12001,344,2825.93
2409,2025-08-08,12,52168,14553,11261,5490.01
2410,2025-12-27,10,9943,1187,873,2245.02
2411,2025-10-03,42,53257,14945,1642,6532.55
2412,2025-05-03,47,2045,2299,408,3431.98
2413,2025-02-17,8,2276,389,390,7483.13
2414,2025-09-01,9,33050,766,85,2445.53
2415,2025-08-05,39,2269,10329,153,8620.68
2416,2025-12-22,35,44853,1792,1746,6381.73
2417,2025-06-03,9,63470,3364,3111,5087.52
2418,2026-01-21,53,21883,7329,2518,3019.22
2419,2025-04-29,16,7823,2581,2226,6243.77
2420,2025-04-21,35,16631,10330,347,7433.08
2421,2025-04-15,35,39394,1734,210,4628.3
2422,2025-08-07,27,19090,13754,19,8213.89
2423,2025-02-12,15,56485,443,197,1369.02
2424,2025-07-27,19,30107,10787,6303,6196.56
2425,2025-04-26,53,15233,11762,8057,1567.55
2426,2025-12-12,15,13834,1854,577,3247.91
2427,2025-08-28,22,16012,10137,5906,8313.71
2428,2025-02-21,58,6181,1439,1238,1402.37
2429,2025-10-14,34,44388,7072,4912,1673.22
2430,2025-03-17,10,40026,7017,5118,7367.18
2431,2025-06-18,57,14121,5757,2220,8250.3
2432,2025-05-26,24,35286,10891,1251,7110.26
2433,2025-02-10,60,19982,14168,12743,5919.89
2434,2026-01-08,10,51696,5297,3659,6506.02
2435,2025-10-22,31,9322,12920,1854,5221.69
2436,2025-08-07,18,19461,11956,1481,2941.33
2437,2025-12-26,12,50965,2139,1444,2907.88
2438,2025-07-26,31,54756,6994,4929,7151.84
2439,2025-11-18,9,32731,5513,3139,3797.0
2440,2026-01-22,35,70462,8194,8070,4815.65
2441,2025-07-14,15,50913,13507,1369,5249.63
2442,2025-07-30,34,76243,6961,6361,6256.82
2443,2025-12-15,15,11936,12309,3853,3287.3
2444,2026-01-21,55,2748,3380,1484,5047.45
2445,2025-08-16,59,14938,2238,244,8206.69
2446,2025-04-13,55,18764,5962,2414,4170.48
2447,2025-03-28,55,72786,13734,6898,2220.35
2448,2025-09-30,15,7822,13613,12238,1283.32
2449,2025-02-15,46,19253,11449,6184,6611.08
2450,2025-07-07,28,49217,11455,886,6327.55
2451,2025-02-06,38,10169,10908,7812,7545.06
2452,2025-05-10,11,4456,14311,2406,3318.94
2453,2025-08-24,16,10601,1344,25,5144.19
2454,2025-05-22,27,20123,13381,12540,1682.7
2455,2025-11-29,9,69633,12232,11445,8541.45
2456,2025-11-12,27,44715,7753,3637,7043.5
2457,2025-12-03,1,38087,11440,1822,1445.19
2458,2025-02-26,42,4709,14486,9898,6772.64
2459,2025-07-04,11,1924,8295,6494,7502.49
2460,2025-08-29,57,60045,11189,9079,6417.09
2461,2025-05-13,59,75481,4277,4111,2789.0
2462,2025-09-14,28,21052,3774,1113,8759.44
2463,2025-03-29,25,16901,8594,3471,3633.6
2464,2025-06-27,15,51918,967,188,7411.42
2465,2025-11-24,39,10619,9213,7674,4322.88
2466,2025-11-07,42,53597,10743,6233,1525.18
2467,2025-10-13,24,56103,13211,3190,2465.78
2468,2025-09-28,5,48040,1760,1235,7020.24
2469,2025-05-01,2,31895,5546,2311,1506.71
2470,2025-09-06,5,28275,1794,1222,148.24
2471,2025-09-24,20,25107,14954,9038,1855.45
2472,2025-04-05,16,35780,580,87,8791.14
2473,2025-08-14,3,74390,9303,7926,458.84
2474,2025-03-13,6,40949,5204,69,8825.85
2475,2025-07-03,19,52684,12365,8195,1794.21
2476,2026-01-27,26,47140,12368,2122,6338.78
2477,2025-04-29,22,53883,1645,1518,4557.03
2478,2025-07-02,52,20185,8277,388,5305.22
2479,2025-03-20,31,77355,6310,306,2646.57
2480,2025-03-02,44,61200,2532,322,7972.57
2481,2025-10-14,46,30852,1578,441,7276.91
2482,2025-03-27,10,21608,10768,8218,4670.89
2483,2025-11-30,39,69088,11989,5593,4054.95
2484,2025-12-24,22,38621,2199,1475,5630.06
2485,2025-12-27,3,51307,7109,1958,1918.94
2486,2025-10-22,39,10330,10050,2496,5123.76
2487,2025-07-18,7,2458,8201,2336,6908.54
2488,2025-04-05,36,11925,5121,4087,892.32
2489,2025-04-11,11,39245,5189,1322,660.05
2490,2026-01-23,24,46816,9495,1461,686.65
2491,2025-03-14,50,60890,11693,4226,8875.98
2492,2026-01-18,49,58439,4244,1150,8461.47
2493,2026-02-03,32,5689,9368,5955,7738.08
2494,2025-08-17,27,17406,6618,3611,3332.25
2495,2026-01-17,40,41610,13891,6122,797.24
2496,2025-03-26,33,59494,6819,2153,7902.81
2497,2025-04-04,3,7978,11232,4011,6312.72
2498,2026-01-07,1,20758,9238,1725,2651.41
2499,2025-06-28,37,52834,2642,298,2046.31
2500,2025-11-13,30,12755,14372,5716,4219.6
