id_atendimento,id_pedido,id_cliente,id_agente,canal,motivo_principal,submotivo,area_responsavel,prioridade,complexidade,data_abertura,data_primeira_resposta,data_fechamento,quantidade_reaberturas,tempo_agente_minutos,custo_hora_agente,custo_atendimento,valor_compensacao,valor_estornado,nota_satisfacao,nps_classificacao,houve_reclamacao_publica,cliente_churnou_apos_atendimento,houve_recompra_30_dias
3134,ped-81371,,25,app,Pagamento,Atraso,Financeiro,media,Baixa,2024-11-20 16:15:21.991876,2024-11-21 02:15:21.991876,2024-11-24 04:15:21.991876,1,-10,90.62,-15.1,0,200,4,neutro,sim,Não,Sim
115,ped-51681,1212.0,46,chat online,produto com defeito,Erro na cobrança,Comercial,media,Alta,2024-04-16 17:01:04.132647,2024-04-16 18:01:04.132647,,3,34,28.01,15.87,50,-100,1,Detrator,Não,sim,Não
1454,PED-17806,1202.0,50,site,Cancelamento,Arrependimento,Logística,alta,Alta,2024-08-28 15:04:45.004954,2024-08-28 20:04:45.004954,2024-08-31 07:04:45.004954,0,16,38.61,10.3,-20,500,0,Detrator,sim,Não,sim
117,ped-50215,261.0,47,Site,Troca,Atraso,logistica,alta,alta,2024-04-26 13:00:43.678629,2024-04-26 15:00:43.678629,2024-04-28 05:00:43.678629,1,22,78.59,28.82,100,200,6,Detrator,NAO,sim,Não
556,PED-43640,,29,chat online,Troca,Erro na cobrança,financeiro,critica,Alta,2025-02-25 15:39:44.826355,2025-02-26 02:39:44.826355,2025-02-28 08:39:44.826355,0,47,39.04,30.58,0,0,0,Promotor,SIM,Não,Não
119,PED-19830,,46,Site,Troca,Erro na cobrança,Comercial,Crítica,baixa,2025-12-20 04:34:28.498603,2025-12-20 13:34:28.498603,,2,105,33.01,423.65,50,0,0,Promotor,Sim,sim,Não
120,ped-21485,,13,site,Entrega,erro cobrança,logistica,Alta,Baixa,2025-10-23 18:34:01.153146,2025-10-23 16:34:01.153146,2025-10-25 12:34:01.153146,0,-10,72.85,-12.14,0,0,6,Detrator,Não,Não,Sim
366,ped-70956,,37,Site,Pagamento,atraso,Logística,alta,alta,2025-04-01 08:36:18.230373,2025-04-01 10:36:18.230373,2025-04-05 14:36:18.230373,2,-10,91.59,-15.27,-20,500,0,neutro,SIM,Não,nao
122,PED-25765,343.0,13,SITE,Entrega,arrependimento,Logística,Crítica,baixa,2024-10-01 08:16:20.066109,2024-10-01 18:16:20.066109,2024-10-04 08:16:20.066109,0,-10,85.47,-14.24,-20,500,5,neutro,SIM,Sim,nao
123,PED-29424,217.0,19,WhatsApp,produto com defeito,arrependimento,Financeiro,Crítica,Alta,2024-03-30 00:19:32.611857,2024-03-30 03:19:32.611857,2024-03-31 18:19:32.611857,-1,108,26.96,48.53,-20,200,6,neutro,Sim,nao,Sim
2201,ped-54284,,32,chat online,entrega,erro cobrança,logistica,Alta,Alta,2024-08-02 21:27:23.947125,2024-08-03 07:27:23.947125,,0,-10,31.51,-5.25,100,0,0,detrator,sim,Sim,nao
4152,PED-27779,356.0,13,Site,pagamento,Atraso,financeiro,Baixa,Média,2024-03-29 01:54:17.949366,2024-03-29 06:54:17.949366,,0,61,93.07,94.62,100,-100,3,Detrator,sim,Sim,sim
1340,PED-21847,792.0,11,whatsapp,pagamento,erro cobrança,Tecnologia,media,baixa,2025-02-08 12:17:48.810644,2025-02-08 16:17:48.810644,2025-02-10 13:17:48.810644,2,-10,70.83,20.13,50,500,0,promotor,Não,sim,sim
3085,PED-70161,,44,WhatsApp,Troca,atraso,Logística,alta,alta,2024-09-19 17:14:28.898030,2024-09-20 04:14:28.898030,,-1,-10,92.92,-15.49,-20,0,0,Detrator,SIM,sim,nao
128,ped-88647,,44,SITE,Entrega,Estorno,Financeiro,Alta,Alta,2025-10-09 04:06:39.243247,2025-10-09 14:06:39.243247,2025-10-10 20:06:39.243247,-1,-10,25.11,-4.18,50,200,6,detrator,NAO,sim,Não
800,PED-26769,,42,site,pagamento,Arrependimento,logistica,Alta,Alta,2024-12-08 21:25:04.325454,2024-12-09 04:25:04.325454,2024-12-12 01:25:04.325454,-1,78,47.45,61.69,-20,500,6,Neutro,sim,Não,sim
4341,PED-64146,282.0,22,Telefone,troca,Erro na cobrança,Financeiro,Média,Baixa,2025-11-28 09:36:52.377740,2025-11-28 15:36:52.377740,2025-12-01 13:36:52.377740,1,64,57.64,61.48,-20,-100,5,neutro,sim,Sim,nao
3518,ped-72573,10.0,35,App,produto com defeito,Atraso,Financeiro,media,Baixa,2025-01-23 19:06:19.218854,2025-01-24 01:06:19.218854,2025-01-25 13:06:19.218854,-1,12,56.16,11.23,0,-100,0,N/A,Sim,Não,nao
132,ped-74248,386.0,26,Site,pagamento,erro cobrança,Tecnologia,Média,baixa,2024-11-14 04:47:24.085746,2024-11-14 05:47:24.085746,2024-11-15 10:47:24.085746,-1,-10,44.97,254.15,50,0,1,Neutro,SIM,nao,sim
133,ped-68237,,31,chat online,Pagamento,erro cobrança,Tecnologia,Baixa,Média,2025-04-18 11:49:54.371749,2025-04-18 12:49:54.371749,2025-04-19 04:49:54.371749,1,96,50.02,80.03,-20,-100,6,Promotor,NAO,Sim,Sim
134,PED-44471,,19,SITE,Entrega,estorno,financeiro,media,Alta,2024-08-17 16:53:35.875910,2024-08-18 03:53:35.875910,2024-08-21 06:53:35.875910,3,39,53.51,34.78,-20,-100,0,Promotor,Sim,nao,Não
1894,ped-44619,103.0,12,Site,Produto com defeito,Arrependimento,Tecnologia,alta,Alta,2024-10-26 13:43:59.665370,2024-10-26 17:43:59.665370,2024-10-26 16:43:59.665370,-1,16,86.82,23.15,0,0,5,detrator,NAO,Sim,sim
933,ped-69839,,27,Chat Online,Pagamento,atraso,logistica,Baixa,baixa,2025-09-22 22:37:24.085931,2025-09-23 00:37:24.085931,2025-09-27 12:37:24.085931,0,6,73.07,181.98,100,-100,6,Promotor,SIM,sim,Não
2144,PED-11620,,34,WhatsApp,entrega,arrependimento,Tecnologia,media,Alta,2024-10-04 13:49:27.199327,2024-10-04 21:49:27.199327,,0,-10,82.33,-13.72,0,500,4,neutro,Não,Sim,Sim
2711,PED-16599,,26,App,entrega,Estorno,financeiro,critica,Baixa,2025-02-09 01:24:07.518523,2025-02-09 12:24:07.518523,,3,119,20.93,41.51,-20,500,4,Promotor,Não,sim,Não
3738,PED-57624,,36,whatsapp,troca,Arrependimento,Tecnologia,critica,Baixa,2024-04-29 15:32:26.476926,2024-04-29 23:32:26.476926,2024-04-30 08:32:26.476926,2,100,28.21,47.02,-20,-100,1,N/A,nao,sim,Não
140,ped-25826,,13,chat online,produto com defeito,atraso,financeiro,Baixa,alta,2024-04-22 19:13:55.415282,2024-04-22 21:13:55.415282,2024-04-26 00:13:55.415282,1,-10,63.82,-10.64,0,0,0,promotor,NAO,nao,Sim
849,ped-88714,,27,whatsapp,pagamento,Produto errado,financeiro,alta,Média,2024-07-21 09:35:40.771220,2024-07-21 18:35:40.771220,,2,5,64.26,5.36,-20,500,5,detrator,nao,Não,Não
142,ped-81105,1455.0,49,Aplicativo,Cancelamento,Estorno,Comercial,Crítica,alta,2024-04-21 22:07:21.661021,2024-04-22 01:07:21.661021,2024-04-24 04:07:21.661021,3,-10,87.45,-14.57,50,-100,2,promotor,nao,sim,sim
143,ped-14234,927.0,40,Chat Online,Cancelamento,erro cobrança,Tecnologia,Crítica,baixa,2025-07-23 12:47:45.649099,2025-07-23 19:47:45.649099,2025-07-26 08:47:45.649099,0,-10,31.63,-5.27,0,200,0,detrator,SIM,Não,Sim
1848,PED-87120,1485.0,19,telefone,Pagamento,atraso,logistica,Média,alta,2025-01-21 10:08:17.281538,2025-01-21 22:08:17.281538,2025-01-25 04:08:17.281538,-1,-10,51.0,-8.5,50,-100,1,detrator,SIM,Não,nao
145,ped-90689,,5,chat online,produto com defeito,estorno,logistica,Média,alta,2025-02-14 23:32:06.310028,2025-02-15 06:32:06.310028,2025-02-19 02:32:06.310028,1,-10,30.41,-5.07,50,0,0,detrator,sim,Sim,Não
940,PED-68414,,25,site,Troca,Produto errado,Comercial,Alta,Baixa,2025-07-24 22:32:54.027115,2025-07-25 09:32:54.027115,2025-07-28 22:32:54.027115,3,-10,27.36,-4.56,0,200,0,Neutro,sim,nao,Sim
147,PED-80484,1406.0,2,telefone,produto com defeito,Atraso,Logística,baixa,Baixa,2025-11-18 11:45:53.029517,2025-11-18 17:45:53.029517,,0,42,45.63,52.5,-20,-100,6,Promotor,sim,Não,nao
148,PED-19514,,39,site,Produto com defeito,Estorno,financeiro,Crítica,Baixa,2026-02-05 09:35:01.407772,2026-02-05 14:35:01.407772,2026-02-08 12:35:01.407772,0,-10,51.04,-8.51,100,200,0,detrator,Sim,Sim,Sim
4692,PED-80405,625.0,48,chat online,produto com defeito,erro cobrança,financeiro,Média,baixa,2024-02-17 06:34:20.914714,2024-02-17 09:34:20.914714,2024-02-18 01:34:20.914714,-1,-10,96.81,340.26,50,0,6,promotor,Sim,Sim,Sim
150,ped-73857,732.0,43,Chat Online,pagamento,atraso,Financeiro,baixa,baixa,2025-07-15 08:10:01.558060,2025-07-15 12:10:01.558060,2025-07-16 10:10:01.558060,0,28,88.11,41.12,-20,500,5,Neutro,NAO,Sim,sim
2267,ped-99073,,29,Aplicativo,Produto com defeito,Estorno,Comercial,baixa,baixa,2025-10-13 06:58:49.378355,2025-10-13 14:58:49.378355,,3,-10,75.48,285.6,50,500,2,Neutro,sim,Não,nao
301,ped-80736,1340.0,24,Telefone,pagamento,Produto errado,logistica,critica,alta,2024-04-04 09:38:44.490689,2024-04-04 19:38:44.490689,2024-04-08 22:38:44.490689,1,114,91.3,368.1,0,0,6,detrator,Sim,nao,Não
3961,ped-38681,475.0,17,Aplicativo,pagamento,Atraso,Tecnologia,media,alta,2024-07-12 13:32:42.341860,2024-07-12 15:32:42.341860,,3,6,87.84,8.78,-20,0,5,neutro,sim,Não,Não
154,ped-42975,,23,Aplicativo,troca,Estorno,Comercial,Baixa,alta,2025-03-04 14:25:24.140875,2025-03-04 21:25:24.140875,,0,-10,28.26,-4.71,50,200,6,Detrator,sim,nao,nao
155,ped-31134,46.0,3,SITE,Pagamento,Erro na cobrança,Tecnologia,Baixa,alta,2025-02-18 00:36:19.168050,2025-02-18 08:36:19.168050,2025-02-19 07:36:19.168050,0,-10,36.92,184.3,0,0,0,detrator,Sim,nao,nao
156,PED-63840,1194.0,40,Chat Online,Cancelamento,Produto errado,logistica,alta,Alta,2024-06-10 20:15:32.994337,2024-06-10 21:15:32.994337,2024-06-12 07:15:32.994337,0,-10,67.95,-11.32,0,200,1,neutro,nao,nao,nao
157,PED-22214,1236.0,50,Chat Online,Troca,estorno,financeiro,alta,Baixa,2025-09-19 10:18:17.038386,2025-09-19 20:18:17.038386,2025-09-20 17:18:17.038386,2,54,28.69,25.82,-20,500,6,Promotor,sim,nao,Sim
2321,PED-43791,1453.0,37,WhatsApp,entrega,estorno,Logística,Crítica,baixa,2025-08-28 12:53:25.362673,2025-08-28 21:53:25.362673,,2,-10,48.04,-8.01,-20,0,4,Neutro,Não,Não,Sim
3386,ped-58524,,37,Aplicativo,Troca,Erro na cobrança,Tecnologia,baixa,baixa,2025-05-02 02:51:59.721920,2025-05-02 08:51:59.721920,,0,-10,72.13,-12.02,-20,500,0,Detrator,SIM,nao,Não
3864,ped-18399,,6,whatsapp,Entrega,arrependimento,financeiro,Alta,alta,2025-05-27 09:45:01.185831,2025-05-27 21:45:01.185831,2025-05-27 23:45:01.185831,0,-10,82.89,-13.81,-20,0,0,detrator,Sim,Sim,Não
161,ped-21382,,43,Telefone,Troca,erro cobrança,Comercial,Baixa,Baixa,2025-11-08 06:48:41.401155,2025-11-08 06:48:41.401155,,0,-10,35.58,-5.93,-20,-100,6,promotor,NAO,Sim,sim
162,ped-48568,,35,whatsapp,Produto com defeito,Estorno,financeiro,critica,baixa,2025-06-12 06:18:18.115883,2025-06-12 18:18:18.115883,2025-06-15 13:18:18.115883,1,-10,38.1,-6.35,100,500,5,Neutro,sim,nao,Sim
2034,ped-62288,156.0,31,Aplicativo,produto com defeito,erro cobrança,Comercial,Alta,baixa,2024-08-20 01:26:45.469288,2024-08-20 09:26:45.469288,,2,-10,25.4,-4.23,0,0,0,Neutro,nao,Sim,sim
164,ped-98580,1258.0,49,WhatsApp,Entrega,Estorno,Financeiro,alta,Alta,2025-08-07 18:53:12.664583,2025-08-08 05:53:12.664583,2025-08-10 11:53:12.664583,-1,30,78.83,39.41,0,0,2,N/A,nao,sim,Não
1432,ped-77922,647.0,1,Chat Online,pagamento,arrependimento,Comercial,baixa,Média,2024-02-20 00:58:20.309965,2024-02-20 05:58:20.309965,,3,-10,37.77,-6.29,0,-100,0,Detrator,Sim,sim,nao
2991,PED-46651,1171.0,37,Chat Online,pagamento,atraso,Tecnologia,Alta,baixa,2025-03-08 06:25:04.947904,2025-03-08 16:25:04.947904,2025-03-09 07:25:04.947904,3,38,41.55,26.31,50,200,0,neutro,sim,nao,sim
167,PED-62219,123.0,17,telefone,entrega,Estorno,Tecnologia,alta,Média,2025-06-10 22:01:29.349383,2025-06-11 05:01:29.349383,,0,107,57.84,213.65,0,-100,6,Neutro,Não,sim,sim
2910,ped-76904,916.0,25,whatsapp,Produto com defeito,Estorno,Tecnologia,Média,baixa,2025-04-02 10:40:41.200248,2025-04-02 16:40:41.200248,2025-04-04 08:40:41.200248,0,57,48.09,45.69,-20,0,6,detrator,NAO,Não,sim
4809,PED-64262,48.0,47,App,Produto com defeito,atraso,logistica,Média,Alta,2024-06-30 14:53:01.076582,2024-06-30 20:53:01.076582,,0,15,47.49,11.87,50,200,6,neutro,SIM,nao,sim
170,PED-47247,269.0,2,Site,produto com defeito,Arrependimento,financeiro,critica,alta,2026-02-09 02:37:01.836665,2026-02-09 00:37:01.836665,2026-02-13 17:37:01.836665,3,11,81.67,14.97,0,0,6,promotor,Sim,nao,sim
171,ped-67915,,17,SITE,Produto com defeito,Atraso,Logística,Média,Média,2024-04-16 12:50:26.290252,2024-04-16 21:50:26.290252,,-1,74,67.27,82.97,-20,500,6,detrator,nao,sim,sim
4593,PED-61740,,25,App,Produto com defeito,atraso,financeiro,media,alta,2025-12-17 16:39:41.263169,2025-12-18 00:39:41.263169,2025-12-21 10:39:41.263169,2,-10,43.97,-7.33,50,-100,2,Detrator,SIM,Não,nao
173,PED-52027,102.0,12,site,Produto com defeito,Produto errado,logistica,critica,Baixa,2025-05-09 20:54:13.899208,2025-05-10 08:54:13.899208,2025-05-11 10:54:13.899208,-1,-10,53.03,-8.84,0,0,3,detrator,Não,nao,sim
174,PED-44931,,12,App,Produto com defeito,arrependimento,Logística,baixa,baixa,2025-01-07 16:44:18.614299,2025-01-07 18:44:18.614299,2025-01-07 19:44:18.614299,2,-10,53.62,-8.94,100,200,6,N/A,Sim,sim,Sim
175,ped-73075,,4,Chat Online,pagamento,atraso,logistica,Crítica,Média,2024-05-19 22:28:25.804974,2024-05-20 06:28:25.804974,2024-05-23 22:28:25.804974,0,-10,78.83,334.67,0,500,6,Neutro,SIM,Não,Sim
176,ped-91087,1281.0,4,Aplicativo,Pagamento,estorno,Logística,Média,Alta,2025-02-15 08:54:19.254683,2025-02-15 08:54:19.254683,2025-02-16 04:54:19.254683,2,106,20.71,392.82,100,-100,0,N/A,Sim,Não,Não
177,ped-55569,,18,whatsapp,Cancelamento,Erro na cobrança,Logística,Média,Alta,2026-02-04 20:58:32.928800,2026-02-05 02:58:32.928800,2026-02-09 05:58:32.928800,2,98,21.71,35.46,0,200,0,detrator,Não,sim,nao
1556,ped-30202,,42,Aplicativo,entrega,atraso,Comercial,baixa,Baixa,2024-03-09 07:48:57.794664,2024-03-09 12:48:57.794664,2024-03-11 19:48:57.794664,0,-10,78.69,-13.11,-20,200,5,Neutro,NAO,Sim,nao
179,PED-89423,,6,telefone,Entrega,Arrependimento,Comercial,Crítica,Média,2025-07-15 11:43:37.314358,2025-07-15 14:43:37.314358,2025-07-16 14:43:37.314358,0,67,27.9,31.15,100,500,6,detrator,nao,sim,Sim
180,PED-84714,,48,site,produto com defeito,Estorno,Tecnologia,Crítica,Baixa,2024-11-03 03:45:10.568472,2024-11-03 04:45:10.568472,2024-11-06 00:45:10.568472,0,98,86.76,111.87,-20,0,6,promotor,nao,nao,Não
181,PED-83812,,24,telefone,troca,arrependimento,Logística,Baixa,Média,2024-10-29 20:44:36.397474,2024-10-29 23:44:36.397474,,-1,-10,94.68,-15.78,-20,200,0,N/A,NAO,nao,sim
310,PED-56616,,38,App,pagamento,Produto errado,Financeiro,baixa,alta,2026-02-05 16:50:29.170356,2026-02-05 17:50:29.170356,2026-02-10 11:50:29.170356,1,-10,98.75,-16.46,50,0,6,Detrator,nao,Não,Sim
459,ped-66925,247.0,48,Chat Online,Entrega,arrependimento,Logística,Alta,alta,2025-05-08 10:22:31.634241,2025-05-08 20:22:31.634241,2025-05-12 09:22:31.634241,0,-10,83.43,413.72,-20,0,6,Neutro,Sim,nao,Sim
2374,ped-27326,,37,chat online,Entrega,estorno,financeiro,Alta,Baixa,2025-12-15 16:45:39.916888,2025-12-15 21:45:39.916888,2025-12-18 17:45:39.916888,3,94,32.26,50.54,100,500,6,Detrator,Sim,Não,nao
2182,PED-52390,,28,Aplicativo,produto com defeito,erro cobrança,Financeiro,alta,alta,2025-03-28 08:25:10.533268,2025-03-28 17:25:10.533268,,0,66,59.03,64.93,0,-100,6,Detrator,sim,Não,Sim
186,ped-29356,,45,site,Produto com defeito,Estorno,financeiro,Baixa,Média,2025-02-13 08:07:24.099678,2025-02-13 09:07:24.099678,2025-02-14 07:07:24.099678,1,-10,69.85,-11.64,0,0,3,N/A,NAO,Sim,Sim
187,ped-36305,,42,Site,entrega,arrependimento,Tecnologia,Alta,Média,2024-07-18 19:09:32.881275,2024-07-19 07:09:32.881275,2024-07-19 23:09:32.881275,3,-10,63.9,-10.65,0,0,6,detrator,nao,Sim,sim
188,ped-49967,,48,SITE,Entrega,Arrependimento,Tecnologia,alta,Média,2025-09-25 13:54:52.455945,2025-09-25 08:54:52.455945,2025-09-29 05:54:52.455945,0,53,92.31,81.54,-20,-100,1,promotor,nao,nao,Sim
720,PED-78251,855.0,37,SITE,Troca,Produto errado,Comercial,alta,Alta,2025-02-24 10:16:15.626398,2025-02-24 15:16:15.626398,2025-02-27 04:16:15.626398,1,108,70.06,126.11,0,-100,3,promotor,SIM,nao,Não
190,PED-34134,1490.0,49,Aplicativo,Troca,arrependimento,Financeiro,critica,Média,2025-06-19 00:42:18.847655,2025-06-19 03:42:18.847655,2025-06-22 13:42:18.847655,0,79,89.01,117.2,-20,0,4,detrator,nao,Não,sim
1099,PED-95140,,31,SITE,Pagamento,erro cobrança,logistica,Baixa,Alta,2025-07-15 05:38:01.030520,2025-07-15 09:38:01.030520,2025-07-15 23:38:01.030520,0,-10,68.45,-11.41,-20,0,6,Promotor,SIM,Sim,nao
192,ped-59856,808.0,34,site,troca,Estorno,Logística,media,alta,2025-07-27 03:44:29.424862,2025-07-27 06:44:29.424862,,-1,90,80.62,463.92,100,-100,6,Neutro,Não,Não,nao
3798,PED-21854,369.0,26,Telefone,produto com defeito,Estorno,Logística,Média,Alta,2025-05-13 15:05:22.690274,2025-05-13 22:05:22.690274,2025-05-16 16:05:22.690274,2,71,35.19,41.64,50,200,4,neutro,SIM,Sim,Não
4292,PED-77065,,3,SITE,produto com defeito,Erro na cobrança,logistica,Média,baixa,2024-03-13 03:11:35.242007,2024-03-13 15:11:35.242007,2024-03-17 21:11:35.242007,2,-10,45.93,-7.65,0,0,1,detrator,Não,sim,Sim
195,PED-89689,,30,Telefone,troca,atraso,Comercial,Baixa,baixa,2024-06-17 07:21:18.289952,2024-06-17 08:21:18.289952,,1,-10,43.1,449.78,0,0,0,Promotor,Não,nao,nao
196,PED-98092,,3,site,Produto com defeito,Arrependimento,Financeiro,Crítica,Baixa,2024-08-08 23:43:35.530495,2024-08-09 04:43:35.530495,2024-08-09 07:43:35.530495,0,23,72.26,427.65,-20,-100,0,Promotor,Sim,Sim,nao
197,ped-89269,,17,WhatsApp,produto com defeito,Erro na cobrança,Comercial,critica,alta,2024-11-29 09:06:59.232611,2024-11-29 18:06:59.232611,2024-12-01 00:06:59.232611,2,22,75.57,27.71,-20,500,5,detrator,sim,Sim,Sim
198,PED-53750,24.0,45,app,Produto com defeito,atraso,Financeiro,Alta,alta,2026-01-13 13:47:56.529357,2026-01-14 00:47:56.529357,,0,118,76.69,150.82,0,0,0,detrator,Sim,Não,nao
199,ped-30366,,30,Telefone,Entrega,estorno,Financeiro,alta,alta,2025-04-01 03:28:09.952933,2025-04-01 09:28:09.952933,2025-04-01 19:28:09.952933,-1,-10,51.68,-8.61,0,0,0,N/A,SIM,nao,nao
200,PED-50407,,6,telefone,pagamento,Arrependimento,financeiro,Alta,baixa,2024-12-08 19:14:07.248134,2024-12-08 20:14:07.248134,2024-12-11 22:14:07.248134,-1,-10,25.3,421.17,50,500,5,Detrator,nao,nao,Não
3961,PED-52904,1058.0,14,chat online,Entrega,Estorno,financeiro,baixa,Baixa,2024-05-12 13:10:01.875334,2024-05-12 18:10:01.875334,2024-05-13 05:10:01.875334,1,105,82.22,143.88,100,-100,0,Detrator,sim,Não,sim
1578,ped-79766,904.0,18,SITE,Pagamento,Produto errado,Logística,Baixa,alta,2024-09-30 15:14:48.182414,2024-09-30 16:14:48.182414,2024-10-02 11:14:48.182414,2,118,28.25,55.56,50,0,0,detrator,sim,sim,Não
203,PED-13800,,4,site,Troca,arrependimento,logistica,critica,alta,2026-01-06 04:06:00.987433,2026-01-06 13:06:00.987433,2026-01-07 08:06:00.987433,3,-10,41.68,-6.95,50,-100,2,Promotor,SIM,sim,nao
3733,ped-94465,964.0,15,SITE,Produto com defeito,Arrependimento,financeiro,Média,Média,2024-05-29 13:46:09.498468,2024-05-29 18:46:09.498468,2024-06-02 23:46:09.498468,0,96,97.89,156.62,100,-100,2,N/A,NAO,nao,Sim
877,PED-82895,,26,whatsapp,Troca,erro cobrança,Comercial,media,alta,2025-06-09 03:58:19.089436,2025-06-09 11:58:19.089436,,0,65,48.12,52.13,0,200,6,Detrator,sim,Sim,nao
937,PED-52647,912.0,20,Telefone,entrega,atraso,Tecnologia,Crítica,Média,2024-08-03 00:30:27.800969,2024-08-03 08:30:27.800969,,1,-10,82.75,-13.79,50,-100,2,detrator,NAO,Sim,nao
207,ped-51497,,28,chat online,produto com defeito,atraso,Comercial,Baixa,alta,2025-12-17 21:07:51.332516,2025-12-18 08:07:51.332516,2025-12-18 10:07:51.332516,0,109,90.98,165.28,0,0,0,Detrator,SIM,nao,nao
3537,ped-51697,,28,WhatsApp,pagamento,Erro na cobrança,financeiro,Média,baixa,2025-09-15 15:46:46.055912,2025-09-15 22:46:46.055912,2025-09-20 06:46:46.055912,1,-10,92.09,-15.35,0,-100,3,N/A,SIM,Sim,Não
209,ped-94180,,40,SITE,troca,estorno,financeiro,critica,Alta,2025-03-06 22:06:07.900928,2025-03-07 05:06:07.900928,2025-03-11 11:06:07.900928,2,-10,99.8,-16.63,0,0,6,Promotor,sim,nao,nao
4655,ped-24832,1415.0,10,chat online,Cancelamento,Produto errado,financeiro,baixa,alta,2024-09-24 11:24:28.189289,2024-09-24 15:24:28.189289,2024-09-26 19:24:28.189289,3,-10,87.74,-14.62,-20,200,6,Detrator,SIM,Sim,Sim
3720,ped-53452,,19,SITE,Entrega,Produto errado,Tecnologia,Alta,Baixa,2024-10-29 10:43:39.042252,2024-10-29 12:43:39.042252,2024-11-01 00:43:39.042252,-1,99,74.73,123.3,-20,200,5,Neutro,nao,Sim,nao
1086,PED-46073,229.0,38,chat online,Pagamento,Estorno,Financeiro,Média,Média,2025-06-11 02:30:02.810933,2025-06-11 10:30:02.810933,2025-06-14 05:30:02.810933,0,-10,84.71,-14.12,50,500,1,Detrator,Sim,sim,sim
1728,ped-94182,238.0,11,telefone,Troca,Estorno,Financeiro,critica,alta,2025-05-09 07:11:50.556067,2025-05-09 11:11:50.556067,,3,115,47.43,76.81,0,500,0,promotor,NAO,nao,Não
3538,ped-45432,,42,whatsapp,Troca,Estorno,Tecnologia,media,alta,2024-03-07 10:01:10.101098,2024-03-07 17:01:10.101098,,1,-10,20.95,-3.49,100,500,6,detrator,Sim,Sim,sim
1798,PED-43016,49.0,4,whatsapp,pagamento,atraso,Tecnologia,baixa,Baixa,2024-11-14 23:11:35.216495,2024-11-15 08:11:35.216495,2024-11-18 15:11:35.216495,-1,-10,63.81,-10.63,0,0,4,Detrator,Sim,nao,sim
216,ped-18177,,4,app,Produto com defeito,Erro na cobrança,financeiro,baixa,Alta,2026-01-14 00:58:33.325720,2026-01-14 03:58:33.325720,,0,94,40.27,63.09,0,500,0,detrator,NAO,sim,sim
217,ped-42846,,10,Chat Online,Entrega,Atraso,Tecnologia,Crítica,Média,2025-09-21 07:53:04.104007,2025-09-21 17:53:04.104007,,-1,67,31.51,35.19,0,-100,0,detrator,SIM,Sim,Sim
28,ped-25886,,26,Site,entrega,Arrependimento,Comercial,alta,Baixa,2024-12-01 07:53:17.183163,2024-12-01 19:53:17.183163,2024-12-06 04:53:17.183163,2,78,61.23,79.6,100,500,0,N/A,NAO,Sim,Não
219,PED-35309,,5,WhatsApp,Produto com defeito,Estorno,Comercial,critica,Baixa,2025-09-07 04:20:13.903177,2025-09-07 09:20:13.903177,2025-09-08 04:20:13.903177,3,-10,72.86,-12.14,100,0,0,Promotor,NAO,nao,Não
220,PED-74080,966.0,16,chat online,Pagamento,Atraso,logistica,Baixa,Média,2024-05-12 07:18:08.315580,2024-05-12 12:18:08.315580,2024-05-15 11:18:08.315580,-1,-10,29.45,-4.91,-20,500,5,detrator,nao,Não,Sim
221,PED-52151,1215.0,22,site,entrega,Produto errado,logistica,Crítica,baixa,2025-02-08 16:14:42.427433,2025-02-09 01:14:42.427433,2025-02-08 22:14:42.427433,0,-10,67.6,-11.27,0,0,0,N/A,NAO,nao,sim
222,ped-87821,,45,SITE,pagamento,Erro na cobrança,Tecnologia,Alta,alta,2025-04-23 21:53:45.249679,2025-04-24 03:53:45.249679,2025-04-26 07:53:45.249679,0,79,30.67,40.38,-20,500,2,neutro,Sim,Sim,Sim
223,PED-91123,951.0,18,Site,pagamento,atraso,logistica,critica,Alta,2025-12-14 02:36:51.401573,2025-12-14 09:36:51.401573,2025-12-15 02:36:51.401573,3,93,67.7,104.94,-20,0,0,neutro,Sim,Não,Não
239,PED-77489,,38,whatsapp,produto com defeito,arrependimento,logistica,alta,baixa,2024-07-08 19:26:21.198871,2024-07-08 22:26:21.198871,2024-07-09 03:26:21.198871,-1,-10,36.77,-6.13,-20,500,1,detrator,Sim,Não,Não
1771,ped-60768,,47,App,produto com defeito,Produto errado,logistica,alta,baixa,2026-02-07 04:38:51.190968,2026-02-07 09:38:51.190968,2026-02-07 19:38:51.190968,0,-10,89.59,-14.93,0,0,6,neutro,Sim,nao,Não
3373,ped-87539,,1,chat online,Troca,erro cobrança,logistica,alta,Alta,2025-02-13 21:48:22.403669,2025-02-13 17:48:22.403669,2025-02-14 21:48:22.403669,0,-10,56.69,175.07,50,-100,6,Detrator,sim,Não,Sim
227,PED-20890,,14,SITE,produto com defeito,Produto errado,logistica,baixa,Baixa,2025-05-17 13:58:29.855663,2025-05-17 17:58:29.855663,2025-05-22 11:58:29.855663,3,119,53.42,495.68,-20,0,6,neutro,Não,Sim,nao
